movie,query,clean_query,url,ipc,icr,similarity,trueLabel,opredict,ipredict
Hotel Transylvania,hotel transylvania two,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania,hotel transylvania wiki,hotel transylvania,"https://en.wikipedia.org/wiki/Hotel_Transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania_2",2,0.1978021978021978,0.21701996068968313,n,n,n
Hotel Transylvania,hotel transylvania wikipedia,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania,hotel transylvania1,hotel transylvania1,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania,hotel transylvannia,hotel transylvannia,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania,hotel transyvania,hotel transyvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania,hotels transylvania,hotels transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania,hã´tel transylvanie 2,hã´tel transylvanie 2,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania,mavis dracula,mavis dracula,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,0.696969696969697,0.2225062197041048,n,n,n
Hotel Transylvania,mavis hotel transylvania,mavis hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,0.696969696969697,0.2225062197041048,n,n,n
Hotel Transylvania,monster hotel,monster hotel,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania,movie hotel transylvania,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania,otel transilvanya 2,otel transilvanya 2,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania,transilvania 2,transilvania 2,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania,transylvania 2,transylvania 2,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania,transylvania 2 cast,transylvania 2,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania,transylvania cast,transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania,transylvania hotel,transylvania hotel,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania,transylvania movie,transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania,transylvania movie cast,transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,cast of hotel transylvania 2,hotel transylvania 2,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania 2,dennis hotel transylvania,dennis hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania 2,hotel transilvania 2,hotel transilvania 2,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania 2,hotel transylvania,hotel transylvania,"https://en.wikipedia.org/wiki/Hotel_Transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania_2",2,0.21428571428571427,0.2204071400760114,n,n,n
Hotel Transylvania 2,hotel transylvania 2,hotel transylvania 2,"https://en.wikipedia.org/wiki/Hotel_Transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania_2",2,0.28125,0.21834926770308571,n,n,n
Hotel Transylvania 2,hotel transylvania 2 2015,hotel transylvania 2 2015,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania 2,hotel transylvania 2 full movie,hotel transylvania 2,"https://en.wikipedia.org/wiki/Hotel_Transylvania_2,https://www.commonsensemedia.org/movie-reviews/hotel-transylvania-2",2,0.05263157894736842,0.2369778155209251,n,n,n
Hotel Transylvania 2,hotel transylvania 2 mavis,hotel transylvania 2 mavis,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,0.4736842105263158,0.2203659328208437,n,n,n
Hotel Transylvania 2,hotel transylvania 2 wiki,hotel transylvania 2,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania 2,hotel transylvania 2012,hotel transylvania 2012,"https://en.wikipedia.org/wiki/Hotel_Transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania_2",2,0.28125,0.21834926770308571,n,n,n
Hotel Transylvania 2,hotel transylvania cast,hotel transylvania,"https://en.wikipedia.org/wiki/Hotel_Transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania_2",2,0.28125,0.21834926770308571,n,n,n
Hotel Transylvania 2,hotel transylvania two,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania 2,hotel transylvania wiki,hotel transylvania,"https://en.wikipedia.org/wiki/Hotel_Transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania_2",2,0.1978021978021978,0.21701996068968313,n,n,n
Hotel Transylvania 2,hã´tel transylvanie 2,hã´tel transylvanie 2,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania 2,otel transilvanya 2,otel transilvanya 2,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania 2,transilvania 2,transilvania 2,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania 2,transylvania 2,transylvania 2,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania 2,transylvania 2 cast,transylvania 2,https://en.wikipedia.org/wiki/Hotel_Transylvania_2,1,1.0,0.21620898081982465,n,n,n
Hotel Transylvania 2,cast of hotel transylvania,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,film hotel transylvania,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel trancilvania,hotel trancilvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel trans,hotel trans,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transalvania,hotel transalvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transelvania,hotel transelvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transilvania,hotel transilvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transilvanya,hotel transilvanya,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel translvania,hotel translvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel translyvania,hotel translyvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transvania,hotel transvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transyl,hotel transyl,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania 1,hotel transylvania 1,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania 1 movie,hotel transylvania 1,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania 3,hotel transylvania 3,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,0.9583333333333334,0.2512521675311277,n,n,n
Hotel Transylvania 2,hotel transylvania 4,hotel transylvania 4,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania 4 2021,hotel transylvania 4 2021,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania 4 wiki,hotel transylvania 4,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania cartoon,hotel transylvania cartoon,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania characters,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,0.9583333333333334,0.1871001858107757,n,n,n
Hotel Transylvania 2,hotel transylvania characters names,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania film,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania free,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania movie,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania movies,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania mummy,hotel transylvania mummy,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania soundtrack,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania the series cast,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania wikipedia,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvania1,hotel transylvania1,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transylvannia,hotel transylvannia,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotel transyvania,hotel transyvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,hotels transylvania,hotels transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,mavis dracula,mavis dracula,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,0.696969696969697,0.2225062197041048,n,n,n
Hotel Transylvania 2,mavis hotel transylvania,mavis hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,0.696969696969697,0.2225062197041048,n,n,n
Hotel Transylvania 2,monster hotel,monster hotel,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,movie hotel transylvania,hotel transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,transylvania cast,transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,transylvania hotel,transylvania hotel,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,transylvania movie,transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
Hotel Transylvania 2,transylvania movie cast,transylvania,https://en.wikipedia.org/wiki/Hotel_Transylvania,1,1.0,0.2204895545863468,n,n,n
How to Train Your Dragon 2,cast of how to train your dragon 2,to train your dragon 2,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,n,y,y
How to Train Your Dragon 2,como entrenar a tu dragon 2,como entrenar a tu dragon 2,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,n,y,y
How to Train Your Dragon 2,dragon 2,dragon 2,"http://www.imdb.com/title/tt1646971/,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2",2,0.27884615384615385,0.1999920878262668,y,y,y
How to Train Your Dragon 2,dragon 2 full movie,dragon 2,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,y,y,y
How to Train Your Dragon 2,dragon2,dragon2,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,y,y,y
How to Train Your Dragon 2,dragons 2,dragons 2,"http://www.imdb.com/title/tt1646971/,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2",2,0.4677419354838709,0.2683429433846556,y,y,y
How to Train Your Dragon 2,dragons 2 full movie,dragons 2,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,y,y,y
How to Train Your Dragon 2,dragons 2 movie,dragons 2,"http://www.imdb.com/title/tt1646971/,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2",2,0.4677419354838709,0.2683429433846556,y,y,y
How to Train Your Dragon 2,dragons from how to train your dragon,dragons to train your dragon,http://www.imdb.com/title/tt1646971/,1,0.4230769230769231,0.24767215086210692,n,y,y
How to Train Your Dragon 2,how to tame your dragon 2,to tame your dragon 2,"http://www.imdb.com/title/tt1646971/,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2",2,0.4677419354838709,0.2683429433846556,y,y,y
How to Train Your Dragon 2,how to train a dragon,to train a dragon,http://www.imdb.com/title/tt1646971/,1,0.4230769230769231,0.24767215086210692,n,y,y
How to Train Your Dragon 2,how to train a dragon 2,to train a dragon 2,"http://www.imdb.com/title/tt1646971/,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2",2,0.4677419354838709,0.2683429433846556,y,y,y
How to Train Your Dragon 2,how to train dragon 2,to train dragon 2,"http://www.imdb.com/title/tt1646971/,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2",2,0.4677419354838709,0.2683429433846556,y,y,y
How to Train Your Dragon 2,how to train you dragon 2,to train you dragon 2,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,y,y,y
How to Train Your Dragon 2,how to train your dragon,to train your dragon,"http://www.imdb.com/title/tt1646971/,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2,https://www.facebook.com/HowToTrainYourDragon",3,0.019230769230769232,0.14208431789158504,n,y,y
How to Train Your Dragon 2,how to train your dragon 2,to train your dragon 2,"http://www.imdb.com/title/tt1646971/,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2,https://www.facebook.com/HowToTrainYourDragon",3,0.060606060606060615,0.2156868481152553,y,y,y
How to Train Your Dragon 2,how to train your dragon 2 2014,to train your dragon 2 2014,"http://www.imdb.com/title/tt1646971/,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2",2,0.4677419354838709,0.2683429433846556,y,y,y
How to Train Your Dragon 2,how to train your dragon 2 full movie,to train your dragon 2,"http://www.imdb.com/title/tt1646971/,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2",2,0.4677419354838709,0.2683429433846556,n,y,y
How to Train Your Dragon 2,how to train your dragon 2 imdb,to train your dragon 2,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,n,y,y
How to Train Your Dragon 2,how to train your dragon 2 movie,to train your dragon 2,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,n,y,y
How to Train Your Dragon 2,how to train your dragon 2 the movie,to train your dragon 2,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,n,y,y
How to Train Your Dragon 2,how to train your dragon 2014,to train your dragon 2014,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,y,y,y
How to Train Your Dragon 2,how to train your dragon full movie,to train your dragon,http://www.imdb.com/title/tt1646971/,1,0.8918918918918919,0.2978332172477998,n,y,y
How to Train Your Dragon 2,how to train your dragon movie,to train your dragon,http://www.imdb.com/title/tt1646971/,1,0.825,0.2613203657927906,n,y,y
How to Train Your Dragon 2,how to train your dragon part 2,to train your dragon 2,"http://www.imdb.com/title/tt1646971/,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2",2,0.4677419354838709,0.2683429433846556,y,y,y
How to Train Your Dragon 2,how to your dragon,to your dragon,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,n,y,y
How to Train Your Dragon 2,httyd 2,httyd 2,"http://www.imdb.com/title/tt1646971/,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2",2,0.4677419354838709,0.2683429433846556,y,y,y
How to Train Your Dragon 2,httyd 2 cast,httyd 2,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,y,y,y
How to Train Your Dragon 2,httyd 2 full movie,httyd 2,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,y,y,y
How to Train Your Dragon 2,imdb how to train your dragon,to train your dragon,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,n,y,y
How to Train Your Dragon 2,imdb how to train your dragon 2,to train your dragon 2,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,n,y,y
How to Train Your Dragon 2,train dragon,train dragon,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,n,y,y
How to Train Your Dragon 2,watch how to train your dragon 2,to train your dragon 2,http://www.imdb.com/title/tt1646971/,1,1.0,0.36637336182314156,n,y,y
How to Train Your Dragon 2,how to train ur dragon 2,to train ur dragon 2,https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2,1,1.0,0.17031252494616955,y,y,y
